RefCat,AnnoConstruccion
5563011PD7056D,1940
5267312PD7056F,no
5267313PD7056F,no
5565001PD7056F,no
5565002PD7056F,1936
5565003PD7056F,1936
5565004PD7056F,1936
5468128PD7056G,1944
5468129PD7056G,1945
5468130PD7056G,2017
5468131PD7056G,1945
5468132PD7056G,1945
5468133PD7056G,2004
5468134PD7056G,1940
5468135PD7056G,1930
5468136PD7056G,1940
5468137PD7056G,1945
5468138PD7056G,1945
5468139PD7056G,1945
5469101PD7056G,1964
5469102PD7056G,1978
5062001PD7056H,no
5768611PD7056H,1964
5768612PD7056H,1964
5769001PD7056H,no
5769002PD7056H,1999
5769501PD7056H,1964
5769502PD7056H,1964
5769503PD7056H,1964
5769504PD7056H,1964
5769505PD7056H,1964
5769506PD7056H,1964
5769507PD7056H,1964
5769508PD7056H,1964
5769509PD7056H,1964
5769510PD7056H,1964
5769511PD7056H,1964
5769512PD7056H,1964
5769513PD7056H,1964
5769514PD7056H,1964
5371243PD7057A,1949
5371244PD7057A,1949
5371245PD7057A,1949
5371246PD7057A,1959
5371247PD7057A,1952
5371248PD7057A,1972
5371249PD7057A,1983
5371401PD7057A,1940
5371402PD7057A,2000
5371403PD7057A,1932
5371404PD7057A,1942
5371405PD7057A,1942
5371406PD7057A,1943
5371407PD7057A,1945
5371408PD7057A,1941
5371409PD7057A,1965
5570803PD7057B,1963
5570804PD7057B,1963
5570805PD7057B,1963
5570806PD7057B,1963
5570807PD7057B,1963
5570808PD7057B,1963
5570809PD7057B,1963
5570810PD7057B,1963
5570811PD7057B,1963
5570812PD7057B,1963
5570813PD7057B,1963
5570802PD7057B,1963
5570814PD7057B,1963
5570815PD7057B,1963
5570816PD7057B,1963
5570817PD7057B,1963
5570818PD7057B,1963
5771108PD7057B,1964
5771109PD7057B,1964
5771110PD7057B,1964
5771111PD7057B,1964
5771112PD7057B,1964
5771113PD7057B,1964
5771114PD7057B,1964
5771115PD7057B,1964
5771116PD7057B,1964
5771301PD7057B,1964
5771302PD7057B,1964
5771303PD7057B,1964
5771304PD7057B,1964
5771305PD7057B,1964
5771306PD7057B,1964
5771307PD7057B,1964
5771308PD7057B,1964
5771309PD7057B,1964
5771310PD7057B,1964
5573271PD7057D,1977
5573272PD7057D,1977
5573273PD7057D,1947
5573274PD7057D,1967
5573275PD7057D,1945
5573276PD7057D,1965
5573277PD7057D,1947
5573278PD7057D,1957
5573279PD7057D,1936
5573280PD7057D,1945
5573281PD7057D,1977
5573284PD7057D,1971
5573286PD7057D,1984
5574001PD7057D,1950
5574002PD7057D,1910
5574003PD7057D,1920
5574004PD7057D,1978
5773826PD7057D,no
5774004PD7057D,1934
5774005PD7057D,1934
5774006PD7057D,1974
5774007PD7057D,1934
5774008PD7057D,1934
5774009PD7057D,1934
5774010PD7057D,1934
5774011PD7057D,1934
5774012PD7057D,1934
5774013PD7057D,1934
5774014PD7057D,1934
5774015PD7057D,1934
5774016PD7057D,1934
5474301PD7057S,"Error: Operation timed out after 10005 milliseconds with 0 bytes received"
6809050PD7060N,1968
6412614PD7061S,no
6412615PD7061S,1995
6412616PD7061S,2000
6412620PD7061S,1990
6412621PD7061S,1993
6412626PD7061S,no
6412627PD7061S,1998
6412628PD7061S,2010
6412631PD7061S,1977
6412632PD7061S,1992
6412633PD7061S,2015
5956606PD7055F,no
5956607PD7055F,no
5956608PD7055F,no
5956609PD7055F,no
5956610PD7055F,no
5956611PD7055F,no
5956612PD7055F,no
5956613PD7055F,no
5956614PD7055F,no
5956616PD7055F,1983
5956617PD7055F,no
5956618PD7055F,2004
5956619PD7055F,1902
5956620PD7055F,1902
5956621PD7055F,no
5957501PD7055F,1900
5661706PD7056B,1989
5661707PD7056B,1900
5661708PD7056B,1950
5661709PD7056B,1900
5661710PD7056B,1900
5661711PD7056B,1900
5661712PD7056B,1900
5661713PD7056B,1900
5661714PD7056B,1900
5661717PD7056B,1900
5563806PD7056D,1940
5563807PD7056D,1940
5563808PD7056D,1940
5563809PD7056D,1940
5563810PD7056D,1940
5563811PD7056D,1940
5563812PD7056D,1940
5563813PD7056D,1940
5563814PD7056D,1940
5563815PD7056D,1940
5563816PD7056D,1940
5563901PD7056D,no
5563012PD7056D,1940
5563801PD7056D,1940
5563802PD7056D,1940
5563803PD7056D,1940
5563804PD7056D,1940
5563805PD7056D,1940
5564204PD7056D,"Error: Operation timed out after 10014 milliseconds with 0 bytes received"
5564206PD7056D,no
5565005PD7056F,no
5565006PD7056F,no
5565010PD7056F,no
5565019PD7056F,no
5565020PD7056F,1936
5565021PD7056F,1936
5565022PD7056F,no
5565025PD7056F,no
5565026PD7056F,no
5567804PD7056F,1960
5567805PD7056F,1960
5062002PD7056H,no
5062003PD7056H,no
5062801PD7056H,no
5062802PD7056H,no
5062803PD7056H,no
5067301PD7056H,no
5567801PD7056H,1970
5567802PD7056H,1973
5569201PD7056H,1964
5569202PD7056H,1964
5569203PD7056H,1964
5569204PD7056H,1964
5569205PD7056H,1964
5569206PD7056H,1964
5569207PD7056H,1964
5569208PD7056H,1964
5868701PD7056H,1964
5868702PD7056H,1964
5868703PD7056H,1964
5868704PD7056H,1964
5868705PD7056H,1964
5868706PD7056H,1964
5868707PD7056H,1964
5868708PD7056H,1964
5868709PD7056H,1964
5868710PD7056H,1964
5868801PD7056H,1964
5868802PD7056H,1964
5868803PD7056H,1964
5868804PD7056H,1964
5868805PD7056H,1964
5868806PD7056H,1964
5868807PD7056H,1964
5868808PD7056H,1964
5869101PD7056H,1964
5371410PD7057A,1941
5371411PD7057A,1943
5371412PD7057A,1943
5371413PD7057A,1940
5371414PD7057A,1941
5371415PD7057A,no
5371416PD7057A,1950
5371417PD7057A,2002
5371418PD7057A,no
5371419PD7057A,1958
5371420PD7057A,no
5371421PD7057A,1945
5372301PD7057A,1910
5372302PD7057A,1912
5372304PD7057A,no
5372305PD7057A,1910
5372306PD7057A,1944
5372307PD7057A,1953
5372308PD7057A,1910
5571101PD7057B,"Error: Operation timed out after 10014 milliseconds with 0 bytes received"
5571301PD7057B,1963
5571302PD7057B,1963
5571303PD7057B,1963
5571304PD7057B,1963
5571305PD7057B,1963
5571306PD7057B,1963
5571307PD7057B,1963
5571308PD7057B,1963
5571309PD7057B,1963
5571310PD7057B,1963
5571311PD7057B,1963
5571312PD7057B,1963
5571313PD7057B,1963
5571314PD7057B,1963
5571401PD7057B,1963
5571402PD7057B,1963
5771407PD7057B,1964
5771408PD7057B,1964
5771409PD7057B,1964
5771410PD7057B,1964
5771411PD7057B,1964
5771412PD7057B,1964
5771413PD7057B,1964
5771414PD7057B,1964
5771415PD7057B,1964
5771416PD7057B,1964
5771311PD7057B,1964
5771312PD7057B,1964
5771401PD7057B,1964
5771402PD7057B,1964
5771403PD7057B,1964
5771404PD7057B,1964
5771405PD7057B,1964
5771406PD7057B,1964
5771501PD7057B,1964
5574005PD7057D,1910
5574006PD7057D,1910
5574007PD7057D,1910
5574008PD7057D,1910
5574009PD7057D,1910
5574010PD7057D,1910
5574011PD7057D,1910
5574012PD7057D,1930
5574013PD7057D,1910
5574016PD7057D,1910
5574017PD7057D,1910
5574018PD7057D,1910
5574019PD7057D,1910
5774017PD7057D,1934
5774018PD7057D,1934
5774019PD7057D,1979
5873704PD7057D,1976
5873705PD7057D,1972
5873706PD7057D,no
5873707PD7057D,1980
5873708PD7057D,1980
5873709PD7057D,1970
5873710PD7057D,1970
5873711PD7057D,1984
5873714PD7057D,no
5873715PD7057D,1970
5873716PD7057D,1970
5873717PD7057D,1978
5873718PD7057D,1940
5873719PD7057D,1947
5175101PD7057E,1990
6518601PD7061H,no
6518603PD7061H,no
6619101PD7061H,no
6619102PD7061H,no
6619103PD7061H,no
6918906PD7061H,1966
6017302PD7061N,2001
6017303PD7061N,1999
6017305PD7061N,no
6017306PD7061N,no
6017401PD7061N,1996
6017402PD7061N,1988
6017404PD7061N,2006
6017405PD7061N,1999
6017406PD7061N,2005
6412634PD7061S,no
6412635PD7061S,1996
6412636PD7061S,1996
6412637PD7061S,2010
6412638PD7061S,no
6412639PD7061S,2016
6412640PD7061S,2009
6412642PD7061S,2006
6412643PD7061S,2006
6412644PD7061S,2006
6512801PD7061S,2006
6512802PD7061S,1989
6512803PD7061S,no
6512804PD7061S,2015
6512805PD7061S,1999
6512807PD7061S,1989
5957502PD7055F,no
5957503PD7055F,1880
5957504PD7055F,no
5957505PD7055F,no
5957506PD7055F,no
5957507PD7055F,no
5957508PD7055F,no
5957509PD7055F,no
5957511PD7055F,no
5957512PD7055F,no
5957513PD7055F,no
5957514PD7055F,no
5957515PD7055F,no
5957517PD7055F,no
5661730PD7056B,1900
5661731PD7056B,1900
5564207PD7056D,no
5564210PD7056D,1941
5564211PD7056D,1941
5564212PD7056D,no
5564219PD7056D,1958
5564220PD7056D,1958
5564221PD7056D,no
5564222PD7056D,no
5564223PD7056D,no
5564224PD7056D,no
5564232PD7056D,no
5564233PD7056D,1974
5564234PD7056D,1971
5564236PD7056D,no
5564244PD7056D,"Error: Operation timed out after 10013 milliseconds with 0 bytes received"
5567806PD7056F,1960
5567807PD7056F,no
5567808PD7056F,no
5567809PD7056F,1960
5567810PD7056F,1960
5567811PD7056F,1960
5664201PD7056F,no
5664301PD7056F,"Error: Operation timed out after 10001 milliseconds with 0 bytes received"
5664601PD7056F,no
5664602PD7056F,no
5664603PD7056F,no
5664604PD7056F,no
5664605PD7056F,no
5664701PD7056F,no
5665101PD7056F,no
5569209PD7056H,1964
5569210PD7056H,1964
5569211PD7056H,1964
5569212PD7056H,1964
5569213PD7056H,1964
5569214PD7056H,1964
5569215PD7056H,1964
5569216PD7056H,1964
5569217PD7056H,1964
5569218PD7056H,1964
5569219PD7056H,1964
5569220PD7056H,1964
5569301PD7056H,1964
5569302PD7056H,1964
5569303PD7056H,1964
5569304PD7056H,1964
5569305PD7056H,1964
5569306PD7056H,1964
5869102PD7056H,1964
5869103PD7056H,1964
5869104PD7056H,1964
5869105PD7056H,1964
5869106PD7056H,1964
5869107PD7056H,1964
5869108PD7056H,1964
5869109PD7056H,1964
5869110PD7056H,1964
5869601PD7056H,1964
5869602PD7056H,1964
5869603PD7056H,1964
5869604PD7056H,1964
5869605PD7056H,1964
5869606PD7056H,1964
5869607PD7056H,1964
5869608PD7056H,1964
5869801PD7056H,1964
5869802PD7056H,1964
5372311PD7057A,1928
5372312PD7057A,1910
5372313PD7057A,1949
5372314PD7057A,1928
5372315PD7057A,1975
5372316PD7057A,1910
5372309PD7057A,1910
5372310PD7057A,1910
5372317PD7057A,1982
5372318PD7057A,1910
5372319PD7057A,1910
5372320PD7057A,1959
5372321PD7057A,1910
5372322PD7057A,1910
5372323PD7057A,1910
5372324PD7057A,1984
5372325PD7057A,1949
5571403PD7057B,1963
5571404PD7057B,1963
5571405PD7057B,1963
5571406PD7057B,1963
5571601PD7057B,1963
5571602PD7057B,1963
5571603PD7057B,1963
5571604PD7057B,1963
5571605PD7057B,1963
5571606PD7057B,1963
5571607PD7057B,1963
5571608PD7057B,1963
5571609PD7057B,1963
5571610PD7057B,1963
5571611PD7057B,1963
5571612PD7057B,1963
5571613PD7057B,1963
5571614PD7057B,1963
5771502PD7057B,1964
5771503PD7057B,1964
5771504PD7057B,1964
5771505PD7057B,1964
5771506PD7057B,1964
5771507PD7057B,1964
5771508PD7057B,1964
5771509PD7057B,1964
5771510PD7057B,1964
5771511PD7057B,1964
5771512PD7057B,1964
5771513PD7057B,1964
5771514PD7057B,1964
5771515PD7057B,1964
5771516PD7057B,1964
5771601PD7057B,1964
5771602PD7057B,1964
5771603PD7057B,1964
5771604PD7057B,1964
5574022PD7057D,1930
5574023PD7057D,1910
5574024PD7057D,1900
5574025PD7057D,1945
5574026PD7057D,1910
5574027PD7057D,no
5574028PD7057D,1910
5574029PD7057D,1910
5574030PD7057D,1910
5574031PD7057D,1910
5574032PD7057D,1910
5574033PD7057D,no
5574034PD7057D,1910
5574035PD7057D,no
5574036PD7057D,1910
5175102PD7057E,1990
5175103PD7057E,1990
5175104PD7057E,1990
5175105PD7057E,1990
5175106PD7057E,1990
5175107PD7057E,1990
5175108PD7057E,1990
5175109PD7057E,1990
5175110PD7057E,1990
5175201PD7057E,1990
5175202PD7057E,1990
5175203PD7057E,1990
5175204PD7057E,1990
5175205PD7057E,1990
5175206PD7057E,1990
5175301PD7057E,1990
5175302PD7057E,1990
5175303PD7057E,1990
5175401PD7057E,1990
5175402PD7057E,1990
5175403PD7057E,1990
5175404PD7057E,1990
5175405PD7057E,1990
6018301PD7061N,1994
6018302PD7061N,1999
6018303PD7061N,2006
6018304PD7061N,no
6018305PD7061N,1991
6018306PD7061N,2002
6018401PD7061N,2013
6018402PD7061N,1991
6018403PD7061N,2014
6018404PD7061N,1992
6018405PD7061N,1995
6018406PD7061N,2021
6019301PD7061N,2006
6019302PD7061N,no
6019303PD7061N,1993
6019304PD7061N,1993
6512808PD7061S,1990
6515601PD7061S,no
6515602PD7061S,no
6611203PD7061S,1994
6611206PD7061S,1960
6612301PD7061S,1993
6612302PD7061S,1998
6612303PD7061S,1994
6612304PD7061S,1993
6612307PD7061S,1995
6612308PD7061S,2006
5957518PD7055F,1890
5957519PD7055F,no
5957520PD7055F,no
5957801PD7055F,no
5957802PD7055F,no
5957803PD7055F,no
5957804PD7055F,no
5957805PD7055F,1957
5957806PD7055F,1957
5957816PD7055F,no
5957830PD7055F,no
5957831PD7055F,no
5957832PD7055F,1956
5957833PD7055F,no
5661747PD7056B,1950
5662302PD7056B,1950
5662303PD7056B,1950
5662304PD7056B,1960
5662305PD7056B,1950
5662306PD7056B,1960
5564248PD7056D,1961
5564249PD7056D,no
5564250PD7056D,no
5564251PD7056D,no
5565024PD7056D,"Error: Operation timed out after 10002 milliseconds with 0 bytes received"
5663401PD7056D,"Error: Operation timed out after 10012 milliseconds with 0 bytes received"
5663403PD7056D,"Error: Operation timed out after 10004 milliseconds with 14258 out of 19945 bytes received"
5663425PD7056D,"Error: Operation timed out after 10008 milliseconds with 0 bytes received"
5663426PD7056D,"Error: Operation timed out after 10001 milliseconds with 0 bytes received"
5663427PD7056D,"Error: Operation timed out after 10011 milliseconds with 0 bytes received"
5564247PD7056D,"Error: Operation timed out after 10012 milliseconds with 0 bytes received"
5664606PD7056F,no
5665102PD7056F,no
5665103PD7056F,no
5665104PD7056F,1974
5667001PD7056F,1970
5667002PD7056F,1993
5667003PD7056F,1960
5667004PD7056F,1993
5667005PD7056F,1993
5667006PD7056F,1993
5667007PD7056F,1993
5569308PD7056H,1964
5569309PD7056H,1964
5569310PD7056H,1964
5569311PD7056H,1964
5569312PD7056H,1964
5569313PD7056H,1964
5569314PD7056H,1964
5569307PD7056H,1964
5569315PD7056H,1964
5569316PD7056H,1964
5569501PD7056H,2005
5569502PD7056H,no
5569503PD7056H,no
5668001PD7056H,1964
5668002PD7056H,1964
5668003PD7056H,1964
5668004PD7056H,1964
5869803PD7056H,1964
5869804PD7056H,1964
5869805PD7056H,1964
5869806PD7056H,1964
5869807PD7056H,1964
5869808PD7056H,1964
5869809PD7056H,1964
5869810PD7056H,1964
5869811PD7056H,1964
5869812PD7056H,1964
5869813PD7056H,1964
5869814PD7056H,1964
5372327PD7057A,1910
5372328PD7057A,1910
5372329PD7057A,1910
5372330PD7057A,1911
5372331PD7057A,1976
5372332PD7057A,no
5372333PD7057A,1911
5372334PD7057A,1910
5372335PD7057A,1911
5372343PD7057A,1944
5372344PD7057A,1977
5372345PD7057A,1944
5372346PD7057A,no
5372347PD7057A,1944
5372348PD7057A,1944
5372349PD7057A,1944
5372350PD7057A,1944
5372351PD7057A,1944
5571615PD7057B,1963
5571616PD7057B,1963
5571701PD7057B,1963
5571702PD7057B,1963
5670301PD7057B,1964
5670302PD7057B,1964
5670303PD7057B,1964
5670304PD7057B,1964
5670305PD7057B,1964
5670306PD7057B,1964
5670307PD7057B,1964
5670308PD7057B,1964
5670309PD7057B,1964
5670501PD7057B,1964
5670502PD7057B,1964
5670503PD7057B,1964
5670504PD7057B,1964
5670505PD7057B,1964
5771605PD7057B,1964
5771606PD7057B,1964
5771607PD7057B,1964
5771608PD7057B,1964
5771609PD7057B,1964
5771610PD7057B,1964
5771611PD7057B,1964
5771612PD7057B,1964
5771613PD7057B,1964
5771614PD7057B,1964
5771615PD7057B,1964
5771616PD7057B,1964
5771617PD7057B,1964
5771618PD7057B,1964
5771619PD7057B,1964
5771620PD7057B,1964
5771701PD7057B,1964
5771702PD7057B,1964
5574037PD7057D,1910
5574038PD7057D,1910
5574039PD7057D,1910
5574040PD7057D,1905
5574044PD7057D,1960
5574046PD7057D,1910
5574201PD7057D,1905
5574202PD7057D,1905
5574203PD7057D,1905
5574204PD7057D,1905
5574205PD7057D,1905
5574206PD7057D,1905
5574207PD7057D,1905
5574208PD7057D,1905
5673001PD7057D,1949
5673002PD7057D,1979
5175406PD7057E,1990
5175407PD7057E,1990
5175408PD7057E,1990
5175501PD7057E,1990
5175502PD7057E,1990
5175503PD7057E,1990
5175504PD7057E,1990
5175601PD7057E,1990
5175602PD7057E,1990
5175603PD7057E,1990
5175801PD7057E,1990
5175802PD7057E,1990
5175803PD7057E,1990
5175804PD7057E,1990
5175805PD7057E,1990
5177001PD7057E,1980
5177002PD7057E,no
5275001PD7057E,1990
6019308PD7061N,1990
6019309PD7061N,2006
6019310PD7061N,2006
6019311PD7061N,no
6019312PD7061N,2012
6019313PD7061N,no
6019314PD7061N,1998
6019315PD7061N,1994
6022101PD7061N,1993
6022102PD7061N,1993
6022103PD7061N,1993
6022104PD7061N,1993
6022105PD7061N,1993
6022106PD7061N,1993
6022107PD7061N,1993
6022108PD7061N,1993
6019305PD7061N,2003
6019306PD7061N,1999
6019307PD7061N,1990
6022109PD7061N,1993
6022110PD7061N,1993
6022111PD7061N,1993
5957836PD7055F,1965
5957837PD7055F,1965
5957838PD7055F,no
5957839PD7055F,no
5957840PD7055F,no
5957841PD7055F,no
5957842PD7055F,1910
5957843PD7055F,1965
5957844PD7055F,no
5957845PD7055F,1965
5957846PD7055F,2015
5957847PD7055F,no
5957848PD7055F,1903
5957849PD7055F,1957
5957850PD7055F,no
5957851PD7055F,1935
5663428PD7056D,"Error: Operation timed out after 10006 milliseconds with 0 bytes received"
5663702PD7056D,1959
5663703PD7056D,1959
5663704PD7056D,1959
5663705PD7056D,1959
5663706PD7056D,1959
5663707PD7056D,1959
5663708PD7056D,1959
5663709PD7056D,1959
5663710PD7056D,1959
5663711PD7056D,1959
5663712PD7056D,1959
5663713PD7056D,1959
5663714PD7056D,1959
5663715PD7056D,1959
5663716PD7056D,1959
5663717PD7056D,1959
5663718PD7056D,1959
5663719PD7056D,1959
5667008PD7056F,1993
5667009PD7056F,no
5668005PD7056H,1964
5668006PD7056H,1964
5668007PD7056H,1964
5668008PD7056H,1964
5668101PD7056H,1964
5668102PD7056H,1964
5668103PD7056H,1964
5668104PD7056H,1964
5668105PD7056H,1964
5668106PD7056H,1964
5668107PD7056H,1964
5668108PD7056H,1964
5668109PD7056H,1964
5668110PD7056H,1964
5668111PD7056H,1964
5668112PD7056H,1964
5668113PD7056H,1964
5668114PD7056H,1964
5969004PD7056H,1930
5969005PD7056H,1930
5969007PD7056H,1930
5969008PD7056H,1938
5969009PD7056H,1938
5969010PD7056H,1986
5171501PD7057A,2000
5171503PD7057A,1943
5171504PD7057A,1929
5171505PD7057A,1931
5372352PD7057A,1944
5372353PD7057A,1949
5372355PD7057A,1944
5372356PD7057A,1944
5372357PD7057A,1979
5372359PD7057A,no
5372360PD7057A,1944
5372361PD7057A,1979
5372362PD7057A,1980
5372363PD7057A,1981
5372364PD7057A,no
5372365PD7057A,1991
5372366PD7057A,1944
5372367PD7057A,1944
5372368PD7057A,no
5372369PD7057A,1944
5372370PD7057A,1944
5372371PD7057A,1944
5372372PD7057A,1959
5670506PD7057B,1964
5670507PD7057B,1964
5670508PD7057B,1964
5670509PD7057B,1964
5670510PD7057B,1964
5670511PD7057B,1964
5670512PD7057B,1964
5670701PD7057B,1963
5670702PD7057B,1963
5670703PD7057B,1963
5670704PD7057B,1963
5670705PD7057B,1963
5670706PD7057B,1963
5670707PD7057B,1963
5670708PD7057B,1963
5670709PD7057B,1963
5670710PD7057B,1963
5670711PD7057B,1963
5670712PD7057B,1963
5771703PD7057B,1964
5771704PD7057B,1964
5771705PD7057B,1964
5771706PD7057B,1964
5771707PD7057B,1964
5771708PD7057B,1964
5771709PD7057B,1964
5771710PD7057B,1964
5771711PD7057B,1964
5771712PD7057B,1964
5771713PD7057B,1964
5771714PD7057B,1964
5771715PD7057B,1964
5771716PD7057B,1964
5771801PD7057B,1964
5771802PD7057B,1964
5771803PD7057B,1964
5771804PD7057B,1964
5673003PD7057D,1984
5673004PD7057D,1949
5673005PD7057D,1949
5673006PD7057D,1949
5673012PD7057D,1949
5673014PD7057D,1949
5673015PD7057D,1998
5673016PD7057D,1949
5673017PD7057D,1949
5673018PD7057D,no
5673101PD7057D,1992
5673102PD7057D,1949
5673103PD7057D,1949
5673104PD7057D,1949
5275002PD7057E,1990
5275003PD7057E,1990
5275004PD7057E,1990
5275005PD7057E,1990
5275006PD7057E,1990
5275007PD7057E,1990
5275201PD7057E,1990
5275202PD7057E,1990
5275203PD7057E,1990
5275204PD7057E,1990
5275205PD7057E,1990
5275206PD7057E,1990
5275207PD7057E,1990
5275208PD7057E,1990
5275301PD7057E,1990
5275302PD7057E,1990
5275303PD7057E,1990
5275304PD7057E,1990
5275305PD7057E,1990
5275306PD7057E,1990
5275307PD7057E,1990
5275308PD7057E,1990
5275401PD7057E,1990
6022112PD7061N,1993
6022113PD7061N,1993
6022114PD7061N,1993
6022115PD7061N,1993
6022116PD7061N,1993
6022117PD7061N,1993
6022118PD7061N,1993
6022119PD7061N,1993
6022120PD7061N,1993
6022121PD7061N,1993
6022122PD7061N,1993
6022123PD7061N,1993
6022124PD7061N,1993
6022125PD7061N,1993
6022126PD7061N,1993
6022127PD7061N,1993
6022128PD7061N,1993
6022129PD7061N,1993
6022130PD7061N,1993
6022131PD7061N,1993
6022132PD7061N,1993
6022133PD7061N,1993
5957852PD7055F,1940
5957853PD7055F,1940
5957854PD7055F,no
5957855PD7055F,1935
5957856PD7055F,1970
5957857PD7055F,1900
5663720PD7056D,1959
5663721PD7056D,1959
5663722PD7056D,1959
5663723PD7056D,1959
5663724PD7056D,1959
5663725PD7056D,1959
5663726PD7056D,1959
5663727PD7056D,1959
5663728PD7056D,1959
5663729PD7056D,1959
5663730PD7056D,1959
5663731PD7056D,1959
5663732PD7056D,1959
5663733PD7056D,1959
5663734PD7056D,1959
5663735PD7056D,1959
5663736PD7056D,1959
5663737PD7056D,1954
5663738PD7056D,1959
5663739PD7056D,1959
5667011PD7056F,no
5765001PD7056F,no
5765002PD7056F,no
5765004PD7056F,1987
5766601PD7056F,no
5766602PD7056F,no
5766603PD7056F,no
5767701PD7056F,1964
5767702PD7056F,1964
5767703PD7056F,1964
5667010PD7056F,no
5668115PD7056H,1964
5668116PD7056H,1964
5668117PD7056H,1964
5668118PD7056H,1964
5668119PD7056H,1964
5668120PD7056H,1964
5668201PD7056H,1964
5668202PD7056H,1964
5668203PD7056H,1964
5668204PD7056H,1964
5668205PD7056H,1964
5668206PD7056H,1964
5668207PD7056H,1964
5668208PD7056H,1964
5668209PD7056H,1964
5668210PD7056H,1964
5668211PD7056H,1964
5668212PD7056H,1964
5171506PD7057A,1926
5171507PD7057A,no
5171508PD7057A,1944
5171509PD7057A,1940
5171510PD7057A,1918
5171511PD7057A,1925
5171512PD7057A,1922
5171513PD7057A,1924
5171514PD7057A,1926
5171515PD7057A,1914
5171516PD7057A,1921
5171517PD7057A,1914
5171518PD7057A,1914
5172401PD7057A,1980
5172501PD7057A,1960
5270001PD7057A,1916
5270002PD7057A,1923
5270003PD7057A,1912
5372373PD7057A,1910
5372374PD7057A,1910
5372375PD7057A,1910
5372376PD7057A,1910
5372377PD7057A,1948
5372378PD7057A,no
5372379PD7057A,1910
5372380PD7057A,1910
5372381PD7057A,2023
5372382PD7057A,1910
5372383PD7057A,1910
5372384PD7057A,no
5372385PD7057A,1910
5670713PD7057B,1963
5670714PD7057B,1963
5671001PD7057B,1963
5671002PD7057B,1963
5671003PD7057B,1963
5671004PD7057B,1963
5671005PD7057B,1963
